Date;Heure;outsideTemp;barometer;outsideHum;rain;hiRainRate;windSpeed;hiWindSpeed;windDirection;hiWindDirection;solarRad;hisolarRad;ET;UV;hiUV;leafTemp1;leafTemp2;leafWetness1;leafWetness2;soilTemp1;soilTemp2;soilMoisture1;soilMoisture2;extraTemp1;extraTemp2;extraHum1;extraHum2;
jj/mm/aaaa;hh:mm;deg.C;hPa;%;mm;mm/h;km/h;km/h;secteur;secteur;W/m2;W/m2;mm;ind.UV;ind.UV;deg.C;deg.C;.;.;deg.C;deg.C;?;?;deg.C;deg.C;%;%;
20/05/2013;03:10;15.6;1018.5;93.0;0.000;0.000;8.0;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:15;15.6;1018.5;93.0;0.000;0.000;4.8;14.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:20;15.5;1018.5;93.0;0.000;0.000;6.4;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:25;15.4;1018.6;93.0;0.000;0.000;9.7;17.7;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:30;15.4;1018.6;93.0;0.000;0.000;6.4;12.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:35;15.3;1018.6;93.0;0.200;0.000;6.4;14.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:40;15.3;1018.6;93.0;0.000;0.000;9.7;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:45;15.3;1018.6;93.0;0.000;0.000;9.7;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:50;15.3;1018.6;93.0;0.000;0.000;9.7;17.7;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;03:55;15.3;1018.7;93.0;0.000;0.000;3.2;11.3;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:00;15.3;1018.6;93.0;0.000;0.000;3.2;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:05;15.3;1018.6;93.0;0.000;0.000;3.2;12.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:10;15.3;1018.6;93.0;0.000;0.000;6.4;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:15;15.2;1018.6;93.0;0.000;0.000;4.8;12.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:20;15.2;1018.6;93.0;0.000;0.000;8.0;20.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:25;15.2;1018.6;93.0;0.000;0.000;9.7;20.9;SSE;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:30;15.1;1018.6;93.0;0.000;0.000;9.7;20.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:35;15.1;1018.8;93.0;0.000;0.000;6.4;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:40;15.1;1018.7;93.0;0.000;0.000;3.2;11.3;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:45;15.1;1018.8;93.0;0.000;0.000;8.0;17.7;S;SSW;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:50;15.1;1018.9;93.0;0.000;0.000;4.8;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;04:55;15.1;1019.0;93.0;0.000;0.000;6.4;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:00;15.0;1019.0;93.0;0.000;0.000;6.4;14.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:05;15.0;1018.9;93.0;0.000;0.000;3.2;16.1;S;SSE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:10;15.0;1018.7;93.0;0.000;0.000;8.0;17.7;SE;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:15;15.0;1018.6;93.0;0.000;0.000;8.0;20.9;SE;SE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:20;15.0;1018.7;93.0;0.000;0.000;3.2;14.5;SSE;SSE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:25;15.0;1018.7;93.0;0.000;0.000;4.8;17.7;SSE;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:30;15.0;1018.9;93.0;0.000;0.000;3.2;22.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:35;15.0;1019.1;93.0;0.000;0.000;0.0;22.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:40;15.0;1019.2;93.0;0.000;0.000;3.2;14.5;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:45;15.0;1019.3;93.0;0.000;0.000;3.2;16.1;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:50;15.0;1019.3;93.0;0.000;0.000;4.8;16.1;SSE;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;05:55;14.9;1019.3;93.0;0.000;0.000;3.2;12.9;SSE;SSE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:00;14.9;1019.4;93.0;0.000;0.000;6.4;17.7;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:05;14.9;1019.3;93.0;0.000;0.000;4.8;14.5;S;SSW;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:10;14.9;1019.4;94.0;0.000;0.000;1.6;12.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:15;14.9;1019.4;94.0;0.000;0.000;11.3;19.3;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:20;14.8;1019.4;94.0;0.000;0.000;11.3;20.9;S;S;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:25;14.8;1019.3;94.0;0.000;0.000;8.0;14.5;SSE;SSE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:30;14.8;1019.4;93.0;0.000;0.000;4.8;12.9;SSE;SSE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:35;14.7;1019.4;93.0;0.000;0.000;4.8;16.1;SE;SE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:40;14.7;1019.3;93.0;0.000;0.000;4.8;12.9;SSE;SSE;5;5;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:45;14.7;1019.3;93.0;0.000;0.000;1.6;9.7;SSE;SSE;12;12;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:50;14.7;1019.3;93.0;0.000;0.000;1.6;9.7;SSE;SSE;17;18;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;06:55;14.7;1019.3;93.0;0.000;0.000;0.0;9.7;SSE;SSE;17;18;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:00;14.8;1019.3;93.0;0.000;0.000;1.6;11.3;SSW;SSW;20;21;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:05;14.8;1019.3;94.0;0.000;0.000;1.6;8.0;SSW;SSW;21;21;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:10;14.8;1019.4;94.0;0.000;0.000;0.0;0.0;-999;-999;24;25;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:15;14.8;1019.4;94.0;0.000;0.000;3.2;12.9;SSW;SSW;26;26;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:20;14.9;1019.4;94.0;0.000;0.000;4.8;14.5;S;S;21;23;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:25;14.8;1019.4;94.0;0.000;0.000;8.0;14.5;SSE;SSE;21;21;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:30;14.9;1019.5;94.0;0.000;0.000;1.6;11.3;SSE;SSE;25;26;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:35;15.0;1019.5;93.0;0.000;0.000;3.2;12.9;SSE;SSE;32;35;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:40;15.0;1019.5;93.0;0.000;0.000;0.0;0.0;-999;-999;37;46;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:45;15.0;1019.4;93.0;0.000;0.000;3.2;12.9;SSE;SSE;48;53;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:50;15.0;1019.4;93.0;0.000;0.000;1.6;9.7;SSE;SSE;40;42;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;07:55;15.0;1019.4;93.0;0.000;0.000;4.8;17.7;S;S;54;62;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:00;15.0;1019.4;93.0;0.000;0.000;4.8;11.3;SSE;S;56;63;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:05;15.0;1019.4;93.0;0.000;0.000;3.2;14.5;SSE;SSE;54;62;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:10;15.0;1019.4;93.0;0.000;0.000;3.2;11.3;SSE;SSE;62;79;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:15;15.0;1019.4;93.0;0.000;0.000;1.6;12.9;SSE;SSE;44;49;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:20;15.1;1019.4;93.0;0.000;0.000;1.6;9.7;SSE;SSE;88;95;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:25;15.2;1019.5;94.0;0.000;0.000;1.6;11.3;SSE;SSE;128;130;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:30;15.2;1019.5;94.0;0.000;0.000;4.8;14.5;SSE;SSE;116;116;0.0;3;5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:35;15.2;1019.4;94.0;0.000;0.000;8.0;16.1;SSE;SSE;111;127;0.0;2;5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:40;15.2;1019.4;94.0;0.000;0.000;6.4;14.5;SSE;SSE;110;120;0.0;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:45;15.2;1019.4;94.0;0.000;0.000;6.4;17.7;SE;SE;125;125;0.0;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:50;15.2;1019.3;94.0;0.000;0.000;6.4;14.5;SSE;SSE;114;114;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;08:55;15.3;1019.5;93.0;0.000;0.000;9.7;25.7;SSE;SSE;119;121;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:00;15.3;1019.7;93.0;0.000;0.000;6.4;17.7;SE;S;98;100;0.1;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:05;15.3;1019.9;93.0;0.000;0.000;3.2;12.9;SSE;SE;97;98;0.0;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:10;15.4;1020.0;93.0;0.000;0.000;3.2;12.9;SSE;SSE;121;130;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:15;15.6;1020.1;93.0;0.000;0.000;1.6;11.3;SSE;SSE;167;181;0.0;10;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:20;15.8;1020.3;93.0;0.000;0.000;3.2;12.9;S;S;134;139;0.0;9;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:25;16.0;1020.3;93.0;0.000;0.000;0.0;9.7;S;S;156;162;0.0;11;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:30;16.2;1020.5;93.0;0.000;0.000;0.0;0.0;-999;-999;188;197;0.0;12;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:35;16.3;1020.5;92.0;0.000;0.000;0.0;8.0;S;S;178;178;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:40;16.3;1020.7;92.0;0.000;0.000;1.6;11.3;SSW;S;134;135;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:45;16.4;1020.7;92.0;0.000;0.000;1.6;9.7;SSW;SSW;103;109;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:50;16.3;1020.7;91.0;0.000;0.000;1.6;8.0;S;S;98;107;0.0;8;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;09:55;16.3;1020.6;91.0;0.000;0.000;0.0;0.0;-999;-999;94;95;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:00;16.3;1020.4;91.0;0.000;0.000;1.6;9.7;S;S;94;97;0.1;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:05;16.3;1020.3;91.0;0.000;0.000;3.2;12.9;S;S;92;93;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:10;16.3;1020.4;91.0;0.000;0.000;1.6;9.7;S;S;91;91;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:15;16.3;1020.3;91.0;0.000;0.000;1.6;11.3;S;S;79;79;0.0;7;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:20;16.3;1020.1;91.0;0.000;0.000;6.4;12.9;SSE;SSE;96;97;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:25;16.2;1019.9;90.0;0.000;0.000;8.0;16.1;SSE;SE;109;120;0.0;10;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:30;16.2;1019.8;91.0;0.000;0.000;6.4;14.5;SSE;SSE;140;148;0.0;13;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:35;16.2;1019.9;91.0;0.000;0.000;1.6;14.5;SE;SSE;121;121;0.0;13;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:40;16.3;1019.9;91.0;0.000;0.000;3.2;14.5;SE;S;113;113;0.0;12;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:45;16.4;1020.0;91.0;0.000;0.000;1.6;14.5;S;S;105;114;0.0;10;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:50;16.4;1019.9;91.0;0.000;0.000;1.6;9.7;S;S;110;113;0.0;10;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;10:55;16.4;1019.8;90.0;0.000;0.000;1.6;9.7;SSE;S;142;142;0.0;12;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:00;16.4;1019.6;91.0;0.000;0.000;0.0;6.4;SSE;SSE;142;142;0.1;15;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:05;16.5;1019.6;90.0;0.000;0.000;3.2;11.3;SSE;SSE;181;181;0.0;17;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:10;16.6;1019.5;90.0;0.000;0.000;4.8;11.3;SSE;SSE;189;197;0.0;19;19;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:15;16.6;1019.5;90.0;0.000;0.000;4.8;12.9;S;S;171;179;0.0;17;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:20;16.6;1019.6;90.0;0.000;0.000;1.6;11.3;SSE;SSE;178;192;0.0;18;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:25;16.7;1019.3;90.0;0.000;0.000;1.6;11.3;SE;SE;210;225;0.0;20;21;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:30;16.7;1019.2;89.0;0.000;0.000;1.6;9.7;SE;SE;213;221;0.0;20;21;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:35;17.1;1019.1;90.0;0.000;0.000;0.0;6.4;SE;SE;193;193;0.0;17;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:40;17.1;1019.0;89.0;0.000;0.000;0.0;0.0;-999;-999;150;155;0.0;15;15;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:45;17.1;1019.0;89.0;0.000;0.000;1.6;11.3;SE;SE;125;128;0.0;14;14;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:50;16.9;1018.9;89.0;0.000;0.000;6.4;12.9;SSE;SSE;134;142;0.0;15;16;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;11:55;16.9;1018.9;90.0;0.000;0.000;1.6;9.7;S;S;198;204;0.0;19;19;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:00;17.1;1018.9;89.0;0.000;0.000;0.0;0.0;-999;-999;200;206;0.1;19;20;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:05;17.3;1019.0;89.0;0.000;0.000;0.0;3.2;S;S;144;146;0.0;14;15;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:10;17.2;1019.0;88.0;0.000;0.000;4.8;14.5;S;S;135;139;0.0;13;14;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:15;17.2;1018.9;88.0;0.000;0.000;1.6;11.3;S;S;116;120;0.0;12;12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:20;17.2;1019.0;88.0;0.000;0.000;0.0;0.0;-999;-999;109;109;0.0;11;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:25;17.2;1019.0;88.0;0.000;0.000;1.6;9.7;S;S;105;105;0.0;10;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:30;17.2;1019.0;88.0;0.000;0.000;0.0;11.3;S;S;83;83;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:35;17.2;1018.9;88.0;0.000;0.000;1.6;9.7;S;S;78;81;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:40;17.2;1018.7;88.0;0.000;0.000;3.2;16.1;S;S;73;77;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:45;17.3;1018.7;88.0;0.000;0.000;4.8;12.9;SSW;SSW;70;77;0.0;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:50;17.2;1018.6;88.0;0.000;0.000;1.6;11.3;SSW;SSW;70;72;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;12:55;17.2;1018.5;88.0;0.000;0.000;0.0;8.0;S;S;75;76;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:00;17.2;1018.3;88.0;0.000;0.000;1.6;12.9;SSW;SSW;91;98;0.1;8;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:05;17.2;1018.1;88.0;0.000;0.000;3.2;12.9;S;S;96;97;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:10;17.2;1018.0;88.0;0.000;0.000;0.0;8.0;SSW;SSW;101;107;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:15;17.2;1017.7;88.0;0.000;0.000;1.6;9.7;SSW;SSW;104;109;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:20;17.2;1017.7;88.0;0.000;0.000;1.6;9.7;S;S;98;98;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:25;17.2;1017.7;88.0;0.000;0.000;1.6;11.3;S;SSW;99;104;0.0;8;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:30;17.2;1017.5;88.0;0.000;0.000;6.4;16.1;S;S;119;121;0.0;11;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:35;17.1;1017.4;88.0;0.000;0.000;4.8;12.9;S;S;151;162;0.0;13;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:40;17.1;1017.4;88.0;0.000;0.000;3.2;14.5;S;S;154;162;0.0;12;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:45;17.2;1017.3;89.0;0.000;0.000;1.6;11.3;S;S;124;127;0.0;9;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:50;17.1;1017.3;88.0;0.000;0.000;3.2;12.9;S;S;88;88;0.0;7;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;13:55;17.1;1017.3;88.0;0.000;0.000;3.2;14.5;S;S;73;79;0.0;6;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:00;17.1;1017.3;88.0;0.000;0.000;6.4;14.5;S;SSW;61;62;0.1;5;5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:05;17.1;1017.3;88.0;0.000;0.000;1.6;12.9;S;S;60;60;0.0;5;5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:10;17.1;1017.3;88.0;0.000;0.000;3.2;11.3;S;S;50;54;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:15;17.1;1017.3;88.0;0.000;0.000;3.2;11.3;S;S;40;42;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:20;17.1;1017.2;88.0;0.000;0.000;1.6;12.9;S;S;36;37;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:25;17.1;1017.2;88.0;0.000;0.000;3.2;11.3;S;S;33;33;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:30;16.9;1017.1;88.0;0.000;0.000;1.6;9.7;S;S;42;42;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:35;16.9;1017.2;89.0;0.000;0.000;3.2;11.3;S;S;56;56;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:40;16.9;1017.1;89.0;0.000;0.000;0.0;0.0;-999;-999;46;46;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:45;16.9;1016.9;89.0;0.000;0.000;3.2;14.5;S;S;58;58;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:50;16.9;1016.8;89.0;0.000;0.000;1.6;9.7;S;S;64;65;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;14:55;16.8;1016.9;89.0;0.000;0.000;0.0;9.7;S;S;57;72;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;15:00;16.8;1017.0;89.0;0.000;0.000;0.0;14.5;S;S;37;37;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
20/05/2013;15:05;16.8;1017.0;89.0;0.000;0.000;3.2;12.9;S;S;41;42;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
